frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.hdr_len,tcp.checksum,udp.srcport,udp.dstport,udp.length,udp.checksum,quic
1,1644570364.398619000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x425e,0x00,0,0,0,0,64,17,0x042d,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0x1dcf,quic
1,1644570364.398674000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x897b,0x40,0,1,0,0,56,17,0x808c,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x7307,quic
1,1644570364.398674000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x897c,0x40,0,1,0,0,56,17,0x808b,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x0892,quic
1,1644570364.398675000,642,642,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x897d,0x40,0,1,0,0,56,17,0x82e2,104.26.10.240,192.168.0.103,628,0x00,,,,,443,54983,608,0x927c,quic
1,1644570364.399805000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8980,0x40,0,1,0,0,56,17,0x8087,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x5b90,quic
1,1644570364.399806000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8981,0x40,0,1,0,0,56,17,0x8086,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x193a,quic
1,1644570364.399807000,642,642,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8982,0x40,0,1,0,0,56,17,0x82dd,104.26.10.240,192.168.0.103,628,0x00,,,,,443,54983,608,0xce71,quic
1,1644570364.399807000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8983,0x40,0,1,0,0,56,17,0x8084,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xd405,quic
1,1644570364.399807000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8984,0x40,0,1,0,0,56,17,0x8083,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xdaae,quic
1,1644570364.399808000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8985,0x40,0,1,0,0,56,17,0x8082,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xaee4,quic
1,1644570364.399809000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8986,0x40,0,1,0,0,56,17,0x8081,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xfa32,quic
1,1644570364.399809000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8987,0x40,0,1,0,0,56,17,0x8080,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x675e,quic
1,1644570364.399810000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8988,0x40,0,1,0,0,56,17,0x807f,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x278a,quic
1,1644570364.399810000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8989,0x40,0,1,0,0,56,17,0x807e,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x2bb7,quic
1,1644570364.399811000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898a,0x40,0,1,0,0,56,17,0x807d,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x5df2,quic
1,1644570364.399812000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898b,0x40,0,1,0,0,56,17,0x807c,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x5283,quic
1,1644570364.399812000,1041,1041,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898c,0x40,0,1,0,0,56,17,0x8144,104.26.10.240,192.168.0.103,1027,0x00,,,,,443,54983,1007,0x4b4a,quic
1,1644570364.399813000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898d,0x40,0,1,0,0,56,17,0x807a,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xbb7a,quic
1,1644570364.399813000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898e,0x40,0,1,0,0,56,17,0x8079,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x3116,quic
1,1644570364.399814000,843,843,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x898f,0x40,0,1,0,0,56,17,0x8207,104.26.10.240,192.168.0.103,829,0x00,,,,,443,54983,809,0x82d3,quic
1,1644570364.400198000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x7eb2,0x00,0,0,0,0,64,17,0xc7d8,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0xa188,quic
1,1644570364.400464000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xca81,0x00,0,0,0,0,64,17,0x7c09,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0xe341,quic
1,1644570364.402212000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xe837,0x40,0,1,0,0,52,6,0xf798,205.185.216.10,192.168.0.103,52,0x20,443,62469,32,0x737e,,,,,
1,1644570364.402212000,218,218,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xe838,0x40,0,1,0,0,52,6,0xf6ff,205.185.216.10,192.168.0.103,204,0x20,443,62469,32,0xa27b,,,,,
1,1644570364.402292000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xd3f0,192.168.0.103,205.185.216.10,52,0x00,62469,443,32,0x6afb,,,,,
1,1644570364.407331000,117,117,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xd3bd,192.168.0.103,205.185.216.10,103,0x00,62469,443,32,0x360c,,,,,
1,1644570364.408440000,819,819,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xd0ff,192.168.0.103,205.185.216.10,805,0x00,62469,443,32,0xc0c4,,,,,
1,1644570364.411324000,88,88,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x69dc,0x00,0,0,0,0,64,17,0xdcad,192.168.0.103,104.26.10.240,74,0x00,,,,,54983,443,54,0x7010,quic
1,1644570364.413913000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8990,0x40,0,1,0,0,56,17,0x8077,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xf061,quic
1,1644570364.413914000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8991,0x40,0,1,0,0,56,17,0x8076,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x054d,quic
1,1644570364.413914000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8992,0x40,0,1,0,0,56,17,0x8075,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xe300,quic
1,1644570364.414193000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8993,0x40,0,1,0,0,56,17,0x8074,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x9e78,quic
1,1644570364.414194000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8994,0x40,0,1,0,0,56,17,0x8073,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x20a3,quic
1,1644570364.414195000,99,99,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8995,0x40,0,1,0,0,56,17,0x84e9,104.26.10.240,192.168.0.103,85,0x00,,,,,443,54983,65,0x2e42,quic
1,1644570364.414597000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8996,0x40,0,1,0,0,56,17,0x8071,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x7bba,quic
1,1644570364.414598000,529,529,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8997,0x40,0,1,0,0,56,17,0x8339,104.26.10.240,192.168.0.103,515,0x00,,,,,443,54983,495,0xa580,quic
1,1644570364.414598000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8998,0x40,0,1,0,0,56,17,0x806f,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x410f,quic
1,1644570364.414601000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8999,0x40,0,1,0,0,56,17,0x806e,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x609e,quic
1,1644570364.414601000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899a,0x40,0,1,0,0,56,17,0x806d,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xe56a,quic
1,1644570364.414602000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899b,0x40,0,1,0,0,56,17,0x806c,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x701d,quic
1,1644570364.414602000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899c,0x40,0,1,0,0,56,17,0x806b,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x4585,quic
1,1644570364.414603000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899d,0x40,0,1,0,0,56,17,0x806a,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xe262,quic
1,1644570364.414603000,98,98,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899e,0x40,0,1,0,0,56,17,0x84e1,104.26.10.240,192.168.0.103,84,0x00,,,,,443,54983,64,0x4f83,quic
1,1644570364.414603000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x899f,0x40,0,1,0,0,56,17,0x8068,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xdaf1,quic
1,1644570364.414604000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a0,0x40,0,1,0,0,56,17,0x8067,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x3433,quic
1,1644570364.414605000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a1,0x40,0,1,0,0,56,17,0x8066,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x6f77,quic
1,1644570364.414605000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a2,0x40,0,1,0,0,56,17,0x8065,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x270f,quic
1,1644570364.414605000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a3,0x40,0,1,0,0,56,17,0x8064,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x056c,quic
1,1644570364.414607000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a4,0x40,0,1,0,0,56,17,0x8063,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x828c,quic
1,1644570364.414844000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb6da,0x00,0,0,0,0,64,17,0x8fb0,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0x6c8f,quic
1,1644570364.414886000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a5,0x40,0,1,0,0,56,17,0x8062,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x1e1e,quic
1,1644570364.414886000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a6,0x40,0,1,0,0,56,17,0x8061,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xbb18,quic
1,1644570364.415151000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x1045,0x00,0,0,0,0,64,17,0x3646,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0xf204,quic
1,1644570364.415899000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a7,0x40,0,1,0,0,56,17,0x8060,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xf000,quic
1,1644570364.415900000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a8,0x40,0,1,0,0,56,17,0x805f,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x820f,quic
1,1644570364.415901000,519,519,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89a9,0x40,0,1,0,0,56,17,0x8331,104.26.10.240,192.168.0.103,505,0x00,,,,,443,54983,485,0xf7a1,quic
1,1644570364.415901000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89aa,0x40,0,1,0,0,56,17,0x805d,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x1b57,quic
1,1644570364.415902000,989,989,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89ab,0x40,0,1,0,0,56,17,0x8159,104.26.10.240,192.168.0.103,975,0x00,,,,,443,54983,955,0x9c07,quic
1,1644570364.415902000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89ad,0x40,0,1,0,0,56,17,0x805a,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xf096,quic
1,1644570364.415903000,342,342,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x89ae,0x40,0,1,0,0,56,17,0x83dd,104.26.10.240,192.168.0.103,328,0x00,,,,,443,54983,308,0xee48,quic
1,1644570364.415903000,664,664,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2ef6,142.250.192.99,192.168.0.103,650,0x00,,,,,443,54205,630,0xd68d,quic
1,1644570364.415904000,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x314a,142.250.192.99,192.168.0.103,54,0x00,,,,,443,54205,34,0x137b,quic
1,1644570364.416205000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x15bf,0x00,0,0,0,0,64,17,0x30cc,192.168.0.103,104.26.10.240,73,0x00,,,,,54983,443,53,0x5fba,quic
1,1644570364.419095000,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb90f,0x00,0,0,0,0,64,17,0xac72,192.168.0.103,142.250.192.99,1278,0x00,,,,,54205,443,1258,0xce2c,quic
1,1644570364.421455000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x4420,quic
1,1644570364.421456000,1288,1288,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c86,142.250.192.99,192.168.0.103,1274,0x00,,,,,443,54205,1254,0xa485,quic
1,1644570364.421707000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x9e94,quic
1,1644570364.421707000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x3e43,quic
1,1644570364.421708000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0xd302,quic
1,1644570364.421709000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x524a,quic
1,1644570364.421710000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x9312,quic
1,1644570364.421812000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x0c29,quic
1,1644570364.421813000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x0937,quic
1,1644570364.421911000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x62f3,quic
1,1644570364.421912000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0x9b7b,quic
1,1644570364.421999000,153,153,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x68cf,0x00,0,0,0,0,64,17,0x0126,192.168.0.103,142.250.192.99,139,0x00,,,,,54205,443,119,0xb3da,quic
1,1644570364.422018000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c3c,0x40,0,1,0,0,56,17,0x9cf4,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x9966,quic
1,1644570364.422018000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c3d,0x40,0,1,0,0,56,17,0x9cf3,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x2f9d,quic
1,1644570364.422170000,77,77,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa571,0x00,0,0,0,0,64,17,0xc4cf,192.168.0.103,142.250.192.99,63,0x00,,,,,54205,443,43,0x2036,quic
1,1644570364.422186000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x07fb,0x00,0,0,0,0,64,17,0x6248,192.168.0.103,142.250.192.99,61,0x00,,,,,54205,443,41,0x139c,quic
1,1644570364.422215000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c3e,0x40,0,1,0,0,56,17,0x9cf2,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x9968,quic
1,1644570364.422216000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c3f,0x40,0,1,0,0,56,17,0x9cf1,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x92d7,quic
1,1644570364.422226000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0340,0x00,0,0,0,0,64,17,0x6703,192.168.0.103,142.250.192.99,61,0x00,,,,,54205,443,41,0x3468,quic
1,1644570364.422273000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c40,0x40,0,1,0,0,56,17,0x9cf0,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x622a,quic
1,1644570364.422273000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c41,0x40,0,1,0,0,56,17,0x9cef,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x7ca2,quic
1,1644570364.422274000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c42,0x40,0,1,0,0,56,17,0x9cee,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0xac0f,quic
1,1644570364.422319000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x352f,0x00,0,0,0,0,64,17,0x3514,192.168.0.103,142.250.192.99,61,0x00,,,,,54205,443,41,0xba59,quic
1,1644570364.422394000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x14a1,0x00,0,0,0,0,64,17,0x55a2,192.168.0.103,142.250.192.99,61,0x00,,,,,54205,443,41,0x7d81,quic
1,1644570364.422494000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa76d,0x00,0,0,0,0,64,17,0x9e46,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0xf2e8,quic
1,1644570364.422496000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc301,0x00,0,0,0,0,64,17,0x82b2,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0x4480,quic
1,1644570364.422544000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x6c7c,0x00,0,0,0,0,64,17,0xd937,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0x232a,quic
1,1644570364.422558000,642,642,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c43,0x40,0,1,0,0,56,17,0x9f45,104.18.11.207,192.168.0.103,628,0x00,,,,,443,50929,608,0x739d,quic
1,1644570364.422559000,1288,1288,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c86,142.250.192.99,192.168.0.103,1274,0x00,,,,,443,54205,1254,0xf6e1,quic
1,1644570364.422559000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c44,0x40,0,1,0,0,56,17,0x9cec,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0xaf7d,quic
1,1644570364.422895000,77,77,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc984,0x00,0,0,0,0,64,17,0xa0bc,192.168.0.103,142.250.192.99,63,0x00,,,,,54205,443,43,0x4fa5,quic
1,1644570364.422978000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x1c0b,0x00,0,0,0,0,64,17,0x29a9,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0x0386,quic
1,1644570364.423618000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c45,0x40,0,1,0,0,56,17,0x9ceb,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x6235,quic
1,1644570364.423618000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c46,0x40,0,1,0,0,56,17,0x9cea,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0xeb0d,quic
1,1644570364.423618000,1250,1250,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c47,0x40,0,1,0,0,56,17,0x9ce9,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x0e45,quic
1,1644570364.423619000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x2c82,142.250.192.99,192.168.0.103,1278,0x00,,,,,443,54205,1258,0xbca4,quic
1,1644570364.423620000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c48,0x40,0,1,0,0,56,17,0x9ce8,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x5045,quic
1,1644570364.423620000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c49,0x40,0,1,0,0,56,17,0x9ce7,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x23f7,quic
1,1644570364.423621000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c4a,0x40,0,1,0,0,56,17,0x9ce6,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0xe0e9,quic
1,1644570364.423621000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c4b,0x40,0,1,0,0,56,17,0x9ce5,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x6939,quic
1,1644570364.423622000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c4c,0x40,0,1,0,0,56,17,0x9ce4,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x8a37,quic
1,1644570364.424606000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5cfe,0x00,0,0,0,0,64,17,0xe8b5,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0x058f,quic
1,1644570364.424635000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x980e,0x00,0,0,0,0,64,17,0xada5,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0x6277,quic
1,1644570364.424719000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa48f,0x00,0,0,0,0,64,17,0xa124,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0xbc68,quic
1,1644570364.424782000,87,87,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5953,0x00,0,0,0,0,64,17,0xec60,192.168.0.103,104.18.11.207,73,0x00,,,,,50929,443,53,0xc605,quic
1,1644570364.434357000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c4d,0x40,0,1,0,0,56,17,0x9ce3,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0xf09a,quic
1,1644570364.434358000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6c4e,0x40,0,1,0,0,56,17,0x9ce2,104.18.11.207,192.168.0.103,1228,0x00,,,,,443,50929,1208,0x5e8b,quic
